game_id,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
102,Mass Effect: Andromeda,https://www.imdb.com/title/tt4876864/?ref_=adv_li_tt,2017.0,M,6.9,5287.0,"The Andromeda Initiative sets a course for a new galaxy, hoping to find a new home for the species of the Milky Way.",1,1,0,0,0,0,1,0,0
103,Fortnite: Chapter 3,https://www.imdb.com/title/tt16358708/?ref_=adv_li_tt,2021.0,T,5.9,661.0,The Island has flipped. The Foundation is seeking help from the Loopers and Agent Jones helps him and The Seven reunite and find Geno.,1,1,0,0,0,1,0,0,0
104,The Legend of Zelda: Breath of the Wild,https://www.imdb.com/title/tt3253986/?ref_=adv_li_tt,2017.0,E10+,9.4,7138.0,"After a century of hibernation, Link reawakens to once again save a ruined Hyrule from a great evil.",1,1,0,0,0,1,0,0,0
105,Watch Dogs 2,https://www.imdb.com/title/tt5788078/?ref_=adv_li_tt,2016.0,M,7.6,3866.0,"In San Francisco, hacker Marcus Holloway joins DedSec, to take down a corrupt system by fighting and hacking his way through the entire San Francisco Bay.",1,0,0,1,0,0,1,0,0
106,Saints Row 2,https://www.imdb.com/title/tt1024918/?ref_=adv_li_tt,2008.0,M,8.0,3265.0,"Several new upstart gangs have been able to sweep in and make their mark on Stilwater. As leader of the Saints, you'll have to do whatever it takes to protect the members of your gang.",1,0,0,1,0,0,0,0,0
107,Call of Duty: Black Ops Cold War,https://www.imdb.com/title/tt12929868/?ref_=adv_li_tt,2020.0,M,7.1,2368.0,"Set during the early 80s of the Cold War, the campaign follows CIA operative Russel Adler as he pursues an alleged Soviet spy, whose goal is to subvert the United States and tilt the balance of power towards the Soviet Union.",1,0,0,0,0,0,0,0,0
108,BioShock,https://www.imdb.com/title/tt1094581/?ref_=adv_li_tt,2007.0,M,9.1,19731.0,"In 1960, a lone survivor of a plane crash named Jack discovers an abandoned underwater utopia, only to find out that the mystery behind its creation is much more sinister than he first believed.",1,1,0,0,0,0,0,0,0
109,Borderlands 3,https://www.imdb.com/title/tt10101078/?ref_=adv_li_tt,2019.0,M,8.1,1848.0,"In this FPS/RPG, Troy and Tyreen Calypso learn of other Vaults beyond the planet Pandora, and form a violent cult named the ""Children of the Vault"" to gain possession of them, while Lilith recruits the ""Vault Hunter"" to get to them first.",1,1,1,0,0,0,0,0,0
110,Evil Dead: The Game,https://www.imdb.com/title/tt13804506/?ref_=adv_li_tt,2022.0,M,8.5,241.0,Step into the shoes of Ash Williams or his friends from the iconic Evil Dead franchise and work together in a game loaded with over-the-top co-op and PVP multiplayer action.,1,0,0,0,0,1,0,0,0
111,Halo Infinite,https://www.imdb.com/title/tt9437014/?ref_=adv_li_tt,2021.0,T,8.3,1883.0,"When all hope is lost and humanity's fate hangs in the balance, Master Chief is ready to confront the most ruthless foe he's ever faced.",1,1,0,0,0,0,1,0,0
112,Dragon Age: Inquisition,https://www.imdb.com/title/tt3763912/?ref_=adv_li_tt,2014.0,M,8.6,4902.0,"When the Conclave is destroyed, leaving only one survivor, demons are loosed up on the world. In an attempt to restore order and save the world, the survivor--now the inquisitor-- instigates the long forgotten inquisition.",1,1,0,0,0,1,0,0,0
113,Tekken 7,https://www.imdb.com/title/tt5473860/?ref_=adv_li_tt,2015.0,T,7.5,1055.0,"After the events of Tekken 6, though Azazel was destroyed by Jin Kazama, the war between the Mishima Zaibatsu and G Corporation continues to ravage the world leading up to the final battle between Heihachi Mishima and his son, Kazuya.",1,1,0,0,0,0,0,0,0
114,Big Rumble Boxing: Creed Champions,https://www.imdb.com/title/tt19246200/?ref_=adv_li_tt,2021.0,Not Rated,6.0,12.0,"Do you have what it takes to be a champion? Train, fight, and win like Adonis Creed, Rocky Balboa, and more boxing legends in this knockout boxing game.",1,0,0,0,0,0,0,0,0
115,Fallout 3,https://www.imdb.com/title/tt1073664/?ref_=adv_li_tt,2008.0,M,9.1,18904.0,"Centuries following nuclear war, a teen leaves the safety of an underground vault in order to find their father, who left in hopes of creating a water purifier.",1,1,0,0,0,0,0,1,0
116,Grand Theft Auto VI,https://www.imdb.com/title/tt18282598/?ref_=adv_li_tt,2025.0,M,7.2,0.0,Add a Plot,1,0,0,1,0,0,0,0,0
117,Mafia III,https://www.imdb.com/title/tt4936406/?ref_=adv_li_tt,2016.0,M,7.0,4064.0,"After the murder of his surrogate family at the hands of the Italian mafia, Vietnam War veteran Lincoln Clay seeks vengeance on those who took away the only thing that mattered to him.",1,0,0,1,0,0,0,0,0
118,Beyond: Two Souls,https://www.imdb.com/title/tt2192570/?ref_=adv_li_tt,2013.0,M,8.4,11915.0,"Live the life of Jodie Holmes, a young woman who possesses supernatural powers through her psychic link to a mysterious invisible entity.",1,1,0,0,0,0,0,0,0
119,Rise of the Tomb Raider,https://www.imdb.com/title/tt3791072/?ref_=adv_li_tt,2015.0,M,8.5,9360.0,"Lara Croft continues her late father's research, trekking across Siberia in search of the answers her father couldn't find, facing off against an ancient and ruthless shadow organisation.",1,1,0,0,0,1,0,0,0
120,Max Payne 3,https://www.imdb.com/title/tt1407064/?ref_=adv_li_tt,2012.0,M,8.6,10501.0,"The ex-cop turned private security guard for a wealthy family in Sao Paulo, Brazil finds himself thrown into a new deadly conflict.",1,0,0,1,0,0,0,0,0
121,A Way Out,https://www.imdb.com/title/tt8181422/?ref_=adv_li_tt,2018.0,M,8.0,2848.0,"Prison inmates Vincent and Leo initially clash, but after Vincent helps Leo win a fight, they warm up to each other and decide to escape together.",1,1,0,1,0,0,0,0,0
122,Mafia II,https://www.imdb.com/title/tt1181833/?ref_=adv_li_tt,2010.0,M,8.5,10355.0,"The chronicles of Vito Scalletta, a young Italian immigrant who joins the Italian mafia, but soon gets in over his head when illegal drug dealing and deception take place.",1,0,0,1,0,0,0,0,0
123,Dying Light,https://www.imdb.com/title/tt3706490/?ref_=adv_li_tt,2015.0,M,8.2,4182.0,"First-person action survival game set in a post-apocalyptic open world overrun by flesh-hungry zombies. Roam a city devastated by a mysterious virus epidemic. Scavenge for supplies, craft weapons, and face hordes of the infected.",1,1,0,0,0,0,0,0,0
124,Lego Dimensions,https://www.imdb.com/title/tt4656392/?ref_=adv_li_tt,2015.0,E10+,7.7,998.0,"When a mysterious and powerful vortex appears in various lego worlds, Batman, Gandalf and Wyldstyle bravely jump into the vortex and travel through space and time to rescue their friends.",1,1,1,0,0,0,0,0,0
125,Yakuza 0,https://www.imdb.com/title/tt3983144/?ref_=adv_li_tt,2015.0,M,8.9,1482.0,"Kiryu and Majima, both Yakuza's who are in different cities in Japan in 1988, as the fate of the two characters become intertwined in a gritty, violent, and often touching narrative.",1,0,0,1,0,0,0,0,0
126,Bully,https://www.imdb.com/title/tt0888006/?ref_=adv_li_tt,2006.0,T,8.6,5222.0,A troubled teen is dropped off at the worst school in the country and must survive by rising through the rankings of the school system.,1,0,1,0,0,0,0,0,0
127,Quantum of Solace,https://www.imdb.com/title/tt1139644/?ref_=adv_li_tt,2008.0,T,6.7,9489.0,James Bond battles the evil Quantum organization as well as a new enemy.,1,1,0,0,0,0,0,0,1
128,James Bond 007: Everything or Nothing,https://www.imdb.com/title/tt0366629/?ref_=adv_li_tt,2003.0,T,7.9,2405.0,"007 and Serena St. Germaine discover that Katya Nadonova's project, nanobots designed to repair nuclear reactors; have been stolen by Nikolai Diavolo. Together the two set off to new Orleans and beyond to confront Diavolo.",1,1,0,0,0,0,0,1,0
129,Devil May Cry 5,https://www.imdb.com/title/tt8651604/?ref_=adv_li_tt,2019.0,M,8.5,2004.0,"Years have passed since the legions of hell have set foot in this world, but now a new demonic invasion has begun, and humanity's last hope will rest in the hands of three lone demon hunters, each offering a radically different play style.",1,1,0,0,0,1,0,0,0
130,Bloodborne,https://www.imdb.com/title/tt3814634/?ref_=adv_li_tt,2015.0,M,9.2,5444.0,"A hunter awakens in the plagued lands of Yharnam, where the denizens have succumb to beast hood, in an attempt to learn the truth and how to end the plague, unbeknownst of the true horror lurking within the city.",1,1,0,0,0,1,0,0,0
131,God of War II,https://www.imdb.com/title/tt0846694/?ref_=adv_li_tt,2007.0,M,9.2,9109.0,"After being betrayed by the gods of Olympus and annulled of his divine powers, Kratos must embark on a journey to meet the Sisters of Fate and take his revenge on Olympus.",1,1,0,0,0,1,0,0,0
132,Call of Duty: Black Ops II,https://www.imdb.com/title/tt2387409/?ref_=adv_li_tt,2012.0,M,8.0,13949.0,"Set in 2025, new unmanned machines have been taken over by Nicaraguan terrorist, Raul Menendez, forcing the U.S.A. to take action.",1,1,0,0,0,0,0,0,0
133,Sleeping Dogs,https://www.imdb.com/title/tt2241982/?ref_=adv_li_tt,2012.0,M,8.3,6907.0,"Asian-American cop Wei Shen goes undercover in Hong Kong to infiltrate a Triad organization. However, he is soon torn between his duty as a police officer and the organization he helped rise through the ranks.",1,0,0,1,0,0,0,0,0
134,Spider-Man 2,https://www.imdb.com/title/tt0411906/?ref_=adv_li_tt,2004.0,T,7.8,5225.0,Spider-Man/Peter Parker struggles between his personal life which involves Mary Jane Watson and his superhero life where he joins up with a vigilante known as Black Cat battling a series of foes including the mad Doc Ock.,1,1,0,1,0,0,0,0,0
135,Sekiro: Shadows Die Twice,https://www.imdb.com/title/tt8558306/?ref_=adv_li_tt,2019.0,M,8.8,3057.0,"Set in a reimagining of 1500s Sengoku era Japan. An unnamed shinobi, tasked with protecting a young lord of mystical lineage, who is left for dead when a powerful samurai attacks and chops off his arm.",1,1,0,0,0,1,0,0,0
136,Middle-Earth: Shadow of War,https://www.imdb.com/title/tt6579422/?ref_=adv_li_tt,2017.0,M,8.2,2607.0,"The sequel to the critically acclaimed Middle-Earth: Shadow of Mordor (2014) features an original story with the return of Talion and Celebrimbor, who must go behind enemy lines to forge an army and turn all of Mordor against the Dark Lord Sauron.",1,1,0,0,0,1,0,0,0
137,Overwatch,https://www.imdb.com/title/tt4332152/?ref_=adv_li_tt,2016.0,T,8.3,4912.0,"After a devastating war against a combat-ready team of intelligent machines known as Omnics, the former agents of the heroic team known as Overwatch must join forces once more to fight a new threat.",1,1,0,0,0,1,0,0,0
138,James Bond: World of Espionage,https://www.imdb.com/title/tt5177694/?ref_=adv_li_tt,2015.0,Not Rated,6.0,172.0,Add a Plot,1,0,0,0,0,0,0,0,0
139,Hitman 3,https://www.imdb.com/title/tt12497188/?ref_=adv_li_tt,2021.0,M,8.5,1129.0,"Together with Diana Burnwood and Lucas Grey, Agent 47 must face off against The Constant and his mysterious colleagues to take down Providence once and for all.",1,0,0,1,0,0,1,0,0
140,Resident Evil,https://www.imdb.com/title/tt0190703/?ref_=adv_li_tt,1996.0,M,8.9,5446.0,"The RPD are investigating strange cannibalized corpses on the outskirts of the city. The Alpha squad, Jill and Chris, are sent to locate missing team members. While there, mutated dogs cause them to flee into a supposedly abandoned mansion.",1,0,0,0,0,0,1,0,0
141,Doom,https://www.imdb.com/title/tt1799527/?ref_=adv_li_tt,2016.0,M,8.5,5978.0,"On Mars, a massive research facility tapping energy from hell has been overwhelmed by demonic forces. As the last DOOM Slayer, you have been resurrected to do one thing: to cleanse this world and send them back to where they came from.",1,0,0,0,0,0,0,1,0
142,Watch Dogs,https://www.imdb.com/title/tt2190152/?ref_=adv_li_tt,2014.0,M,7.4,8761.0,"After losing his niece in an assassination attempt, Aiden Pierce, a street-smart vigilante, uses hacking apps on his phone to take over a new operating system in Chicago to hunt the criminals that killed his niece.",1,0,0,1,0,0,0,0,0
143,Halo 2,https://www.imdb.com/title/tt0357718/?ref_=adv_li_tt,2004.0,M,8.7,9586.0,"As the alien Covenant invade Earth, the Master Chief must defend humanity's homeworld whilst discovering more about the rings called ""Halo.""",1,1,0,0,0,0,0,1,0
144,Prey,https://www.imdb.com/title/tt6528212/?ref_=adv_li_tt,2017.0,M,8.1,1801.0,"Morgan Yu is trapped aboard a space station filled with shape-shifting aliens with no memory of how he got there. Guided by a mysterious stranger and his former self, he must set the station's self-destruct before the aliens reach Earth.",1,1,0,0,0,0,0,0,0
145,GTAV,https://www.imdb.com/title/tt18560706/?ref_=adv_li_tt,2013.0,Not Rated,9.2,193.0,Four very different criminals team up for a series of heists and walk into some of the most thrilling experiences in the corrupt city of Los Santos.,1,0,0,1,0,0,0,0,0
146,The Callisto Protocol,https://www.imdb.com/title/tt20835022/?ref_=adv_li_tt,2022.0,M,7.2,0.0,"After crashing on the surface of Jupiter's moon Callisto, cargo pilot Jacob Lee awakens in the planets maximum security prison. Housing the worst prisoners in the solar system, Jacob must ... See full summary »",1,0,0,0,0,0,0,1,0
147,Star Wars: Battlefront II,https://www.imdb.com/title/tt5710996/?ref_=adv_li_tt,2017.0,T,7.1,6436.0,"A game based on the Star Wars Universe, taking place across multiple eras of the franchise.",1,1,0,0,0,1,0,0,0
148,Scarface: The World Is Yours,https://www.imdb.com/title/tt0451192/?ref_=adv_li_tt,2006.0,M,8.3,2534.0,"Scarface the game begins during the final scene of the film, with the mansion of Tony Montana under attack from assassins sent by Alejandro Sosa. When Tony survives, his quest to kill Sosa begins.",1,0,0,1,0,0,0,0,0
149,Saints Row,https://www.imdb.com/title/tt0477848/?ref_=adv_li_tt,2006.0,M,7.5,2135.0,"In Saints Row you start as a member of the 3rd Street Saints, a gang that is under attack from three other gangs that dominate the city of Stilwater. In order to survive, you have to take over their strongholds, and kill the gang kingpins.",1,0,0,1,0,0,0,0,0
150,Destiny 2: The Witch Queen,https://www.imdb.com/title/tt18311442/?ref_=adv_li_tt,2022.0,T,8.4,120.0,Take back the light from Savathûn in an all-new story.,1,0,0,0,0,0,0,0,0
151,Metal Gear Solid,https://www.imdb.com/title/tt0180825/?ref_=adv_li_tt,1998.0,M,9.6,11780.0,"A crack government anti-terrorist squad takes over an obscure Alaskan nuclear disposal facility. Solid Snake is up for the task to infiltrate the facility, rescue the two hostages and thwart the terrorists' plans.",1,1,0,0,0,0,0,0,0
152,DC League of Super-Pets: The Adventures of Krypto and Ace,https://www.imdb.com/title/tt15787818/?ref_=adv_li_tt,2022.0,E10+,6.1,21.0,Puts players in the paws of Super-Pets Krypto the Super-Dog and Ace as they take to the skies to protect the animal population of Metropolis from a new and looming threat.,1,1,0,0,0,0,0,0,0
153,Ark II,https://www.imdb.com/title/tt13669522/?ref_=adv_li_tt,2023.0,Not Rated,7.2,0.0,A sequel to ARK: Survival Evolved.,1,1,0,0,0,1,0,0,0
154,The Elder Scrolls IV: Oblivion,https://www.imdb.com/title/tt0462271/?ref_=adv_li_tt,2006.0,T,9.0,12338.0,"After being freed by the Emperor of Tamriel, the hero must prevent the gates of Oblivion from spreading throughout the Empire.",1,1,0,0,0,1,0,0,0
155,Ghost Recon: Breakpoint,https://www.imdb.com/title/tt10309308/?ref_=adv_li_tt,2019.0,M,6.0,721.0,"You are sent to Auroa for what seems to a be a typical recon mission, but your helicopter is shot down. The island has fallen into the wrong hands.",1,1,0,0,0,0,0,1,0
156,Resident Evil 3,https://www.imdb.com/title/tt11419114/?ref_=adv_li_tt,2020.0,M,7.8,3479.0,"Re-imagining of Resident Evil 3: Nemesis (1999). Jill Valentine escapes the crumbling Raccoon City amidst the nightmarish outbreak of the T-virus, a biological weapon developed by Umbrella, while being pursued by the unrelenting bioweapon Nemesis.",1,0,0,0,0,0,0,1,0
157,Shadow of the Tomb Raider,https://www.imdb.com/title/tt8339682/?ref_=adv_li_tt,2018.0,M,8.0,5292.0,"As Lara Croft races to save the world from a Mayan apocalypse, she must become the Tomb Raider she is destined to be.",1,1,0,0,0,1,0,0,0
158,Dishonored,https://www.imdb.com/title/tt2322244/?ref_=adv_li_tt,2012.0,M,8.4,8737.0,"After being framed for the murder of the Empress he swore to protect, a once trusted bodyguard with supernatural abilities is forced to become a masked assassin in order to seek revenge on those who conspired against him.",1,1,0,0,0,1,0,0,0
159,Assassin's Creed,https://www.imdb.com/title/tt0932936/?ref_=adv_li_tt,2007.0,M,8.0,18642.0,"A man enters a machine called the Animus that lets him relive the memories of his ancestor, a 12th century assassin named Altair.",1,1,0,0,0,0,0,1,0
